IDADE;SEXO;DOSE;UF;N
104;F;1ª Dose;32;34
104;F;1ª Dose;33;132
104;F;1ª Dose;35;205
104;F;1ª Dose;41;61
104;F;1ª Dose;42;29
104;F;1ª Dose;43;82
104;F;1ª Dose;50;25
104;F;1ª Dose;51;16
104;F;1ª Dose;52;56
104;F;1ª Dose;53;8
104;F;1ª Dose;NA;38
104;F;2ª Dose;11;4
104;F;2ª Dose;12;1
104;F;2ª Dose;13;35
104;F;2ª Dose;15;138
104;F;2ª Dose;16;21
104;F;2ª Dose;17;16
104;F;2ª Dose;21;175
104;F;2ª Dose;22;51
104;F;2ª Dose;23;86
104;F;2ª Dose;24;38
104;F;2ª Dose;25;74
104;F;2ª Dose;26;143
104;F;2ª Dose;27;69
104;F;2ª Dose;28;41
104;F;2ª Dose;29;269
104;F;2ª Dose;31;195
104;F;2ª Dose;32;32
104;F;2ª Dose;33;108
104;F;2ª Dose;35;204
104;F;2ª Dose;41;56
104;F;2ª Dose;42;27
104;F;2ª Dose;43;65
104;F;2ª Dose;50;24
104;F;2ª Dose;51;18
104;F;2ª Dose;52;55
104;F;2ª Dose;53;11
104;F;2ª Dose;NA;23
104;M;1ª Dose;11;2
104;M;1ª Dose;12;4
104;M;1ª Dose;13;20
104;M;1ª Dose;14;1
104;M;1ª Dose;15;68
104;M;1ª Dose;16;5
104;M;1ª Dose;17;13
104;M;1ª Dose;21;84
104;M;1ª Dose;22;18
104;M;1ª Dose;23;61
104;M;1ª Dose;24;15
104;M;1ª Dose;25;42
104;M;1ª Dose;26;55
104;M;1ª Dose;27;29
104;M;1ª Dose;28;28
104;M;1ª Dose;29;115
104;M;1ª Dose;31;58
104;M;1ª Dose;32;9
104;M;1ª Dose;33;17
104;M;1ª Dose;35;82
104;M;1ª Dose;41;17
104;M;1ª Dose;42;8
104;M;1ª Dose;43;23
104;M;1ª Dose;50;11
104;M;1ª Dose;51;12
104;M;1ª Dose;52;21
104;M;1ª Dose;53;5
104;M;1ª Dose;NA;16
104;M;2ª Dose;11;1
104;M;2ª Dose;12;4
104;M;2ª Dose;13;12
104;M;2ª Dose;14;1
104;M;2ª Dose;15;57
104;M;2ª Dose;16;5
104;M;2ª Dose;17;12
104;M;2ª Dose;21;75
104;M;2ª Dose;22;14
104;M;2ª Dose;23;37
104;M;2ª Dose;24;17
104;M;2ª Dose;25;40
104;M;2ª Dose;26;46
104;M;2ª Dose;27;28
104;M;2ª Dose;28;23
104;M;2ª Dose;29;100
104;M;2ª Dose;31;61
104;M;2ª Dose;32;9
104;M;2ª Dose;33;18
104;M;2ª Dose;35;71
104;M;2ª Dose;41;13
104;M;2ª Dose;42;7
104;M;2ª Dose;43;20
104;M;2ª Dose;50;12
104;M;2ª Dose;51;12
104;M;2ª Dose;52;17
104;M;2ª Dose;53;5
104;M;2ª Dose;NA;12
104;M;Dose ;50;1
105;F;1ª Dose;11;3
105;F;1ª Dose;12;4
105;F;1ª Dose;13;29
105;F;1ª Dose;14;1
105;F;1ª Dose;15;126
105;F;1ª Dose;16;14
105;F;1ª Dose;17;12
105;F;1ª Dose;21;125
105;F;1ª Dose;22;28
105;F;1ª Dose;23;121
105;F;1ª Dose;24;50
105;F;1ª Dose;25;66
105;F;1ª Dose;26;108
105;F;1ª Dose;27;63
105;F;1ª Dose;28;26
105;F;1ª Dose;29;271
105;F;1ª Dose;31;152
105;F;1ª Dose;32;31
105;F;1ª Dose;33;89
105;F;1ª Dose;35;151
105;F;1ª Dose;41;47
105;F;1ª Dose;42;20
105;F;1ª Dose;43;45
105;F;1ª Dose;50;15
105;F;1ª Dose;51;28
105;F;1ª Dose;52;32
105;F;1ª Dose;53;11
105;F;1ª Dose;NA;29
105;F;2ª Dose;11;2
105;F;2ª Dose;12;4
105;F;2ª Dose;13;17
105;F;2ª Dose;14;1
105;F;2ª Dose;15;114
105;F;2ª Dose;16;17
105;F;2ª Dose;17;9
105;F;2ª Dose;21;108
105;F;2ª Dose;22;24
105;F;2ª Dose;23;64
105;F;2ª Dose;24;49
105;F;2ª Dose;25;59
105;F;2ª Dose;26;78
105;F;2ª Dose;27;45
105;F;2ª Dose;28;26
105;F;2ª Dose;29;240
105;F;2ª Dose;31;151
105;F;2ª Dose;32;25
105;F;2ª Dose;33;75
105;F;2ª Dose;35;123
105;F;2ª Dose;41;49
105;F;2ª Dose;42;16
105;F;2ª Dose;43;49
105;F;2ª Dose;50;12
105;F;2ª Dose;51;25
105;F;2ª Dose;52;32
105;F;2ª Dose;53;7
105;F;2ª Dose;NA;23
105;F;Dose ;25;1
105;F;Dose ;50;1
105;F;Dose ;51;1
105;M;1ª Dose;11;2
105;M;1ª Dose;13;19
105;M;1ª Dose;15;37
105;M;1ª Dose;16;1
105;M;1ª Dose;17;7
105;M;1ª Dose;21;65
105;M;1ª Dose;22;9
105;M;1ª Dose;23;29
105;M;1ª Dose;24;17
105;M;1ª Dose;25;34
105;M;1ª Dose;26;39
105;M;1ª Dose;27;28
105;M;1ª Dose;28;22
105;M;1ª Dose;29;79
105;M;1ª Dose;31;49
105;M;1ª Dose;32;8
105;M;1ª Dose;33;11
105;M;1ª Dose;35;53
105;M;1ª Dose;41;18
105;M;1ª Dose;42;5
105;M;1ª Dose;43;7
105;M;1ª Dose;50;14
105;M;1ª Dose;51;6
105;M;1ª Dose;52;19
105;M;1ª Dose;53;4
105;M;1ª Dose;NA;20
105;M;2ª Dose;11;3
105;M;2ª Dose;13;11
105;M;2ª Dose;15;31
105;M;2ª Dose;16;1
105;M;2ª Dose;17;7
105;M;2ª Dose;21;56
105;M;2ª Dose;22;10
105;M;2ª Dose;23;24
105;M;2ª Dose;24;10
105;M;2ª Dose;25;29
105;M;2ª Dose;26;31
105;M;2ª Dose;27;23
105;M;2ª Dose;28;21
105;M;2ª Dose;29;77
105;M;2ª Dose;31;44
105;M;2ª Dose;32;8
105;M;2ª Dose;33;12
105;M;2ª Dose;35;48
105;M;2ª Dose;41;15
105;M;2ª Dose;42;3
105;M;2ª Dose;43;8
105;M;2ª Dose;50;12
105;M;2ª Dose;51;5
105;M;2ª Dose;52;18
105;M;2ª Dose;53;3
105;M;2ª Dose;NA;14
105;M;Dose ;33;1
106;F;1ª Dose;11;4
106;F;1ª Dose;12;2
106;F;1ª Dose;13;16
106;F;1ª Dose;15;78
106;F;1ª Dose;16;9
106;F;1ª Dose;17;5
106;F;1ª Dose;21;70
106;F;1ª Dose;22;19
106;F;1ª Dose;23;72
106;F;1ª Dose;24;26
106;F;1ª Dose;25;39
106;F;1ª Dose;26;68
106;F;1ª Dose;27;39
106;F;1ª Dose;28;13
106;F;1ª Dose;29;172
106;F;1ª Dose;31;97
106;F;1ª Dose;32;22
106;F;1ª Dose;33;44
106;F;1ª Dose;35;86
106;F;1ª Dose;41;24
106;F;1ª Dose;42;13
106;F;1ª Dose;43;34
106;F;1ª Dose;50;16
106;F;1ª Dose;51;19
106;F;1ª Dose;52;18
106;F;1ª Dose;53;3
106;F;1ª Dose;NA;14
106;F;2ª Dose;11;2
106;F;2ª Dose;12;2
106;F;2ª Dose;13;14
106;F;2ª Dose;15;62
106;F;2ª Dose;16;7
106;F;2ª Dose;17;7
106;F;2ª Dose;21;60
106;F;2ª Dose;22;13
106;F;2ª Dose;23;50
106;F;2ª Dose;24;22
106;F;2ª Dose;25;33
106;F;2ª Dose;26;58
106;F;2ª Dose;27;37
106;F;2ª Dose;28;10
106;F;2ª Dose;29;160
106;F;2ª Dose;31;88
106;F;2ª Dose;32;16
106;F;2ª Dose;33;48
106;F;2ª Dose;35;66
106;F;2ª Dose;41;23
106;F;2ª Dose;42;14
106;F;2ª Dose;43;30
106;F;2ª Dose;50;13
106;F;2ª Dose;51;19
106;F;2ª Dose;52;18
106;F;2ª Dose;53;5
106;F;2ª Dose;NA;12
106;F;Dose ;15;1
106;F;Dose ;21;1
106;M;1ª Dose;11;1
106;M;1ª Dose;12;2
106;M;1ª Dose;13;9
106;M;1ª Dose;14;3
106;M;1ª Dose;15;25
106;M;1ª Dose;16;4
106;M;1ª Dose;17;4
106;M;1ª Dose;21;21
106;M;1ª Dose;22;8
106;M;1ª Dose;23;31
106;M;1ª Dose;24;12
106;M;1ª Dose;25;20
106;M;1ª Dose;26;40
106;M;1ª Dose;27;22
106;M;1ª Dose;28;6
106;M;1ª Dose;29;59
106;M;1ª Dose;31;37
106;M;1ª Dose;32;2
106;M;1ª Dose;33;7
106;M;1ª Dose;35;31
106;M;1ª Dose;41;13
106;M;1ª Dose;42;5
106;M;1ª Dose;43;8
106;M;1ª Dose;50;4
106;M;1ª Dose;51;11
106;M;1ª Dose;52;5
106;M;1ª Dose;NA;8
106;M;2ª Dose;11;1
106;M;2ª Dose;12;2
106;M;2ª Dose;13;12
106;M;2ª Dose;14;3
106;M;2ª Dose;15;19
106;M;2ª Dose;16;3
106;M;2ª Dose;17;4
106;M;2ª Dose;21;22
106;M;2ª Dose;22;8
106;M;2ª Dose;23;21
106;M;2ª Dose;24;7
106;M;2ª Dose;25;17
106;M;2ª Dose;26;32
106;M;2ª Dose;27;14
106;M;2ª Dose;28;5
106;M;2ª Dose;29;54
106;M;2ª Dose;31;33
106;M;2ª Dose;32;2
106;M;2ª Dose;33;7
106;M;2ª Dose;35;24
106;M;2ª Dose;41;15
106;M;2ª Dose;42;4
106;M;2ª Dose;43;7
106;M;2ª Dose;50;4
106;M;2ª Dose;51;8
106;M;2ª Dose;52;3
106;M;2ª Dose;NA;8
106;M;Dose ;NA;1
107;F;1ª Dose;11;1
107;F;1ª Dose;12;6
107;F;1ª Dose;13;10
107;F;1ª Dose;15;42
107;F;1ª Dose;16;3
107;F;1ª Dose;17;6
107;F;1ª Dose;21;26
107;F;1ª Dose;22;9
107;F;1ª Dose;23;39
107;F;1ª Dose;24;27
107;F;1ª Dose;25;19
107;F;1ª Dose;26;40
107;F;1ª Dose;27;26
107;F;1ª Dose;28;11
107;F;1ª Dose;29;125
107;F;1ª Dose;31;66
107;F;1ª Dose;32;17
107;F;1ª Dose;33;30
107;F;1ª Dose;35;57
107;F;1ª Dose;41;19
107;F;1ª Dose;42;15
107;F;1ª Dose;43;16
107;F;1ª Dose;50;9
107;F;1ª Dose;51;6
107;F;1ª Dose;52;14
107;F;1ª Dose;53;6
107;F;1ª Dose;NA;12
107;F;2ª Dose;11;1
107;F;2ª Dose;12;4
107;F;2ª Dose;13;8
107;F;2ª Dose;15;37
107;F;2ª Dose;16;3
107;F;2ª Dose;17;3
107;F;2ª Dose;21;24
107;F;2ª Dose;22;14
107;F;2ª Dose;23;24
107;F;2ª Dose;24;26
107;F;2ª Dose;25;23
107;F;2ª Dose;26;40
107;F;2ª Dose;27;25
107;F;2ª Dose;28;11
107;F;2ª Dose;29;107
107;F;2ª Dose;31;68
107;F;2ª Dose;32;15
107;F;2ª Dose;33;26
107;F;2ª Dose;35;53
107;F;2ª Dose;41;13
107;F;2ª Dose;42;14
107;F;2ª Dose;43;15
107;F;2ª Dose;50;10
107;F;2ª Dose;51;8
107;F;2ª Dose;52;10
107;F;2ª Dose;53;6
107;F;2ª Dose;NA;7
107;F;Dose ;26;1
107;F;Dose ;31;1
107;M;1ª Dose;11;1
107;M;1ª Dose;12;3
107;M;1ª Dose;13;6
107;M;1ª Dose;14;1
107;M;1ª Dose;15;15
107;M;1ª Dose;17;3
107;M;1ª Dose;21;10
107;M;1ª Dose;22;5
107;M;1ª Dose;23;20
107;M;1ª Dose;24;3
107;M;1ª Dose;25;25
107;M;1ª Dose;26;18
107;M;1ª Dose;27;13
107;M;1ª Dose;28;4
107;M;1ª Dose;29;35
107;M;1ª Dose;31;25
107;M;1ª Dose;32;3
107;M;1ª Dose;33;6
107;M;1ª Dose;35;21
107;M;1ª Dose;41;7
107;M;1ª Dose;42;3
107;M;1ª Dose;43;6
107;M;1ª Dose;50;5
107;M;1ª Dose;51;5
107;M;1ª Dose;52;7
107;M;1ª Dose;NA;5
107;M;2ª Dose;11;1
107;M;2ª Dose;12;3
107;M;2ª Dose;13;4
107;M;2ª Dose;15;11
107;M;2ª Dose;17;4
107;M;2ª Dose;21;9
107;M;2ª Dose;22;3
107;M;2ª Dose;23;13
107;M;2ª Dose;24;5
107;M;2ª Dose;25;23
107;M;2ª Dose;26;19
107;M;2ª Dose;27;9
107;M;2ª Dose;28;4
107;M;2ª Dose;29;31
107;M;2ª Dose;31;22
107;M;2ª Dose;32;3
107;M;2ª Dose;33;6
107;M;2ª Dose;35;19
107;M;2ª Dose;41;6
107;M;2ª Dose;42;3
107;M;2ª Dose;43;3
107;M;2ª Dose;50;4
107;M;2ª Dose;51;5
107;M;2ª Dose;52;9
107;M;2ª Dose;NA;4
108;F;1ª Dose;11;1
108;F;1ª Dose;12;2
108;F;1ª Dose;13;13
108;F;1ª Dose;15;32
108;F;1ª Dose;16;1
108;F;1ª Dose;17;6
108;F;1ª Dose;21;21
108;F;1ª Dose;22;8
108;F;1ª Dose;23;25
108;F;1ª Dose;24;23
108;F;1ª Dose;25;19
108;F;1ª Dose;26;31
108;F;1ª Dose;27;23
108;F;1ª Dose;28;9
108;F;1ª Dose;29;83
108;F;1ª Dose;31;53
108;F;1ª Dose;32;7
108;F;1ª Dose;33;14
108;F;1ª Dose;35;32
108;F;1ª Dose;41;17
108;F;1ª Dose;42;7
108;F;1ª Dose;43;11
108;F;1ª Dose;50;7
108;F;1ª Dose;51;4
108;F;1ª Dose;52;14
108;F;1ª Dose;53;1
108;F;1ª Dose;NA;13
108;F;2ª Dose;11;1
108;F;2ª Dose;12;1
108;F;2ª Dose;13;8
108;F;2ª Dose;15;33
108;F;2ª Dose;17;7
108;F;2ª Dose;21;18
108;F;2ª Dose;22;8
108;F;2ª Dose;23;12
108;F;2ª Dose;24;21
108;F;2ª Dose;25;17
108;F;2ª Dose;26;16
108;F;2ª Dose;27;23
108;F;2ª Dose;28;8
108;F;2ª Dose;29;72
108;F;2ª Dose;31;44
108;F;2ª Dose;32;6
108;F;2ª Dose;33;14
108;F;2ª Dose;35;28
108;F;2ª Dose;41;16
108;F;2ª Dose;42;6
108;F;2ª Dose;43;7
108;F;2ª Dose;50;7
108;F;2ª Dose;51;4
108;F;2ª Dose;52;13
108;F;2ª Dose;53;2
108;F;2ª Dose;NA;7
108;M;1ª Dose;12;2
108;M;1ª Dose;13;4
108;M;1ª Dose;15;9
108;M;1ª Dose;16;3
108;M;1ª Dose;17;5
108;M;1ª Dose;21;9
108;M;1ª Dose;22;4
108;M;1ª Dose;23;9
108;M;1ª Dose;24;5
108;M;1ª Dose;25;14
108;M;1ª Dose;26;10
108;M;1ª Dose;27;10
108;M;1ª Dose;28;5
108;M;1ª Dose;29;28
108;M;1ª Dose;31;18
108;M;1ª Dose;32;4
108;M;1ª Dose;33;3
108;M;1ª Dose;35;21
108;M;1ª Dose;41;6
108;M;1ª Dose;43;7
108;M;1ª Dose;50;3
108;M;1ª Dose;51;3
108;M;1ª Dose;52;5
108;M;1ª Dose;53;1
108;M;1ª Dose;NA;11
108;M;2ª Dose;12;1
108;M;2ª Dose;13;4
108;M;2ª Dose;15;10
108;M;2ª Dose;16;2
108;M;2ª Dose;17;3
108;M;2ª Dose;21;7
108;M;2ª Dose;22;5
108;M;2ª Dose;23;9
108;M;2ª Dose;24;4
108;M;2ª Dose;25;12
108;M;2ª Dose;26;13
108;M;2ª Dose;27;12
108;M;2ª Dose;28;4
108;M;2ª Dose;29;17
108;M;2ª Dose;31;13
108;M;2ª Dose;32;4
108;M;2ª Dose;33;3
108;M;2ª Dose;35;16
108;M;2ª Dose;41;6
108;M;2ª Dose;43;6
108;M;2ª Dose;50;2
108;M;2ª Dose;51;5
108;M;2ª Dose;52;5
108;M;2ª Dose;53;1
108;M;2ª Dose;NA;10
108;M;Dose ;42;1
108;M;Dose ;43;1
109;F;1ª Dose;12;3
109;F;1ª Dose;13;10
109;F;1ª Dose;15;11
109;F;1ª Dose;16;5
109;F;1ª Dose;17;2
109;F;1ª Dose;21;25
109;F;1ª Dose;22;3
109;F;1ª Dose;23;12
109;F;1ª Dose;24;18
109;F;1ª Dose;25;17
109;F;1ª Dose;26;29
109;F;1ª Dose;27;11
109;F;1ª Dose;28;9
109;F;1ª Dose;29;74
109;F;1ª Dose;31;39
109;F;1ª Dose;32;11
109;F;1ª Dose;33;12
109;F;1ª Dose;35;25
109;F;1ª Dose;41;13
109;F;1ª Dose;42;5
109;F;1ª Dose;43;8
109;F;1ª Dose;50;5
109;F;1ª Dose;51;8
109;F;1ª Dose;52;8
109;F;1ª Dose;53;4
109;F;1ª Dose;NA;7
109;F;2ª Dose;12;3
109;F;2ª Dose;13;10
109;F;2ª Dose;15;10
109;F;2ª Dose;16;4
109;F;2ª Dose;17;2
109;F;2ª Dose;21;16
109;F;2ª Dose;22;3
109;F;2ª Dose;23;7
109;F;2ª Dose;24;14
109;F;2ª Dose;25;11
109;F;2ª Dose;26;27
109;F;2ª Dose;27;11
109;F;2ª Dose;28;7
109;F;2ª Dose;29;57
109;F;2ª Dose;31;32
109;F;2ª Dose;32;10
109;F;2ª Dose;33;10
109;F;2ª Dose;35;27
109;F;2ª Dose;41;14
109;F;2ª Dose;42;3
109;F;2ª Dose;43;7
109;F;2ª Dose;50;4
109;F;2ª Dose;51;6
109;F;2ª Dose;52;8
109;F;2ª Dose;53;2
109;F;2ª Dose;NA;5
109;F;Dose ;12;1
109;F;Dose ;31;1
109;M;1ª Dose;12;1
109;M;1ª Dose;13;3
109;M;1ª Dose;15;5
109;M;1ª Dose;16;4
109;M;1ª Dose;17;4
109;M;1ª Dose;21;5
109;M;1ª Dose;22;3
109;M;1ª Dose;23;9
109;M;1ª Dose;24;4
109;M;1ª Dose;25;8
109;M;1ª Dose;26;4
109;M;1ª Dose;27;7
109;M;1ª Dose;28;2
109;M;1ª Dose;29;30
109;M;1ª Dose;31;9
109;M;1ª Dose;32;2
109;M;1ª Dose;33;3
109;M;1ª Dose;35;13
109;M;1ª Dose;41;7
109;M;1ª Dose;42;3
109;M;1ª Dose;43;1
109;M;1ª Dose;50;2
109;M;1ª Dose;51;2
109;M;1ª Dose;52;6
109;M;1ª Dose;NA;6
109;M;2ª Dose;12;1
109;M;2ª Dose;13;1
109;M;2ª Dose;15;3
109;M;2ª Dose;16;5
109;M;2ª Dose;17;4
109;M;2ª Dose;21;6
109;M;2ª Dose;22;4
109;M;2ª Dose;23;4
109;M;2ª Dose;24;4
109;M;2ª Dose;25;5
109;M;2ª Dose;26;4
109;M;2ª Dose;27;6
109;M;2ª Dose;28;2
109;M;2ª Dose;29;25
109;M;2ª Dose;31;11
109;M;2ª Dose;32;2
109;M;2ª Dose;35;11
109;M;2ª Dose;41;5
109;M;2ª Dose;42;1
109;M;2ª Dose;43;1
109;M;2ª Dose;50;3
109;M;2ª Dose;51;2
109;M;2ª Dose;52;4
109;M;2ª Dose;NA;2
109;M;Dose ;52;1
110;F;1ª Dose;11;2
110;F;1ª Dose;12;3
110;F;1ª Dose;13;8
110;F;1ª Dose;15;13
110;F;1ª Dose;16;5
110;F;1ª Dose;17;4
110;F;1ª Dose;21;22
110;F;1ª Dose;22;3
110;F;1ª Dose;23;16
110;F;1ª Dose;24;10
110;F;1ª Dose;25;8
110;F;1ª Dose;26;18
110;F;1ª Dose;27;15
110;F;1ª Dose;28;5
110;F;1ª Dose;29;57
110;F;1ª Dose;31;18
110;F;1ª Dose;32;9
110;F;1ª Dose;33;14
110;F;1ª Dose;35;17
110;F;1ª Dose;41;11
110;F;1ª Dose;42;4
110;F;1ª Dose;43;5
110;F;1ª Dose;50;5
110;F;1ª Dose;51;5
110;F;1ª Dose;52;13
110;F;1ª Dose;53;2
110;F;1ª Dose;NA;2
110;F;2ª Dose;12;3
110;F;2ª Dose;13;5
110;F;2ª Dose;15;11
110;F;2ª Dose;16;6
110;F;2ª Dose;17;4
110;F;2ª Dose;21;22
110;F;2ª Dose;22;3
110;F;2ª Dose;23;13
110;F;2ª Dose;24;11
110;F;2ª Dose;25;8
110;F;2ª Dose;26;20
110;F;2ª Dose;27;8
110;F;2ª Dose;28;5
110;F;2ª Dose;29;50
110;F;2ª Dose;31;18
110;F;2ª Dose;32;9
110;F;2ª Dose;33;13
110;F;2ª Dose;35;17
110;F;2ª Dose;41;6
110;F;2ª Dose;42;3
110;F;2ª Dose;43;5
110;F;2ª Dose;50;2
110;F;2ª Dose;51;3
110;F;2ª Dose;52;10
110;F;2ª Dose;53;2
110;F;2ª Dose;NA;3
110;M;1ª Dose;12;1
110;M;1ª Dose;13;6
110;M;1ª Dose;15;3
110;M;1ª Dose;16;4
110;M;1ª Dose;17;1
110;M;1ª Dose;21;9
110;M;1ª Dose;22;6
110;M;1ª Dose;23;3
110;M;1ª Dose;24;4
110;M;1ª Dose;25;4
110;M;1ª Dose;26;4
110;M;1ª Dose;27;8
110;M;1ª Dose;29;19
110;M;1ª Dose;31;13
110;M;1ª Dose;32;1
110;M;1ª Dose;33;3
110;M;1ª Dose;35;11
110;M;1ª Dose;41;4
110;M;1ª Dose;43;4
110;M;1ª Dose;50;2
110;M;1ª Dose;52;4
110;M;1ª Dose;53;1
110;M;1ª Dose;NA;3
110;M;2ª Dose;12;1
110;M;2ª Dose;13;5
110;M;2ª Dose;15;4
110;M;2ª Dose;16;2
110;M;2ª Dose;17;1
110;M;2ª Dose;21;8
110;M;2ª Dose;22;4
110;M;2ª Dose;23;4
110;M;2ª Dose;24;2
110;M;2ª Dose;25;5
110;M;2ª Dose;26;4
110;M;2ª Dose;27;6
110;M;2ª Dose;29;20
110;M;2ª Dose;31;10
110;M;2ª Dose;32;1
110;M;2ª Dose;33;2
110;M;2ª Dose;35;6
110;M;2ª Dose;41;5
110;M;2ª Dose;43;3
110;M;2ª Dose;50;2
110;M;2ª Dose;52;4
110;M;2ª Dose;NA;3
111;F;1ª Dose;12;1
111;F;1ª Dose;13;2
111;F;1ª Dose;15;8
111;F;1ª Dose;16;4
111;F;1ª Dose;17;1
111;F;1ª Dose;21;6
111;F;1ª Dose;22;2
111;F;1ª Dose;23;13
111;F;1ª Dose;24;5
111;F;1ª Dose;25;11
111;F;1ª Dose;26;7
111;F;1ª Dose;27;4
111;F;1ª Dose;28;2
111;F;1ª Dose;29;31
111;F;1ª Dose;31;19
111;F;1ª Dose;32;2
111;F;1ª Dose;33;4
111;F;1ª Dose;35;4
111;F;1ª Dose;41;4
111;F;1ª Dose;42;3
111;F;1ª Dose;43;2
111;F;1ª Dose;50;2
111;F;1ª Dose;51;2
111;F;1ª Dose;52;4
111;F;1ª Dose;NA;4
111;F;2ª Dose;11;1
111;F;2ª Dose;13;3
111;F;2ª Dose;15;10
111;F;2ª Dose;16;1
111;F;2ª Dose;17;1
111;F;2ª Dose;21;8
111;F;2ª Dose;22;1
111;F;2ª Dose;23;10
111;F;2ª Dose;24;4
111;F;2ª Dose;25;10
111;F;2ª Dose;26;5
111;F;2ª Dose;27;6
111;F;2ª Dose;28;3
111;F;2ª Dose;29;27
111;F;2ª Dose;31;16
111;F;2ª Dose;32;2
111;F;2ª Dose;33;4
111;F;2ª Dose;35;4
111;F;2ª Dose;41;4
111;F;2ª Dose;42;3
111;F;2ª Dose;43;2
111;F;2ª Dose;50;3
111;F;2ª Dose;51;2
111;F;2ª Dose;52;3
111;F;2ª Dose;NA;5
111;M;1ª Dose;12;1
111;M;1ª Dose;13;1
111;M;1ª Dose;15;5
111;M;1ª Dose;17;1
111;M;1ª Dose;21;3
111;M;1ª Dose;23;6
111;M;1ª Dose;24;4
111;M;1ª Dose;25;6
111;M;1ª Dose;26;3
111;M;1ª Dose;27;3
111;M;1ª Dose;29;10
111;M;1ª Dose;31;4
111;M;1ª Dose;32;2
111;M;1ª Dose;33;5
111;M;1ª Dose;35;7
111;M;1ª Dose;42;2
111;M;1ª Dose;51;2
111;M;1ª Dose;52;1
111;M;1ª Dose;53;1
111;M;1ª Dose;NA;1
111;M;2ª Dose;12;1
111;M;2ª Dose;13;2
111;M;2ª Dose;15;2
111;M;2ª Dose;16;1
111;M;2ª Dose;17;1
111;M;2ª Dose;21;4
111;M;2ª Dose;22;1
111;M;2ª Dose;23;3
111;M;2ª Dose;24;4
111;M;2ª Dose;25;3
111;M;2ª Dose;26;1
111;M;2ª Dose;27;2
111;M;2ª Dose;29;8
111;M;2ª Dose;31;4
111;M;2ª Dose;32;1
111;M;2ª Dose;33;3
111;M;2ª Dose;35;8
111;M;2ª Dose;42;1
111;M;2ª Dose;51;1
111;M;2ª Dose;52;1
111;M;2ª Dose;53;2
111;M;2ª Dose;NA;1
112;F;1ª Dose;11;1
112;F;1ª Dose;12;1
112;F;1ª Dose;13;2
112;F;1ª Dose;14;1
112;F;1ª Dose;15;5
112;F;1ª Dose;16;3
112;F;1ª Dose;17;2
112;F;1ª Dose;21;7
112;F;1ª Dose;23;6
112;F;1ª Dose;24;6
112;F;1ª Dose;25;4
112;F;1ª Dose;26;6
112;F;1ª Dose;27;1
112;F;1ª Dose;28;1
112;F;1ª Dose;29;15
112;F;1ª Dose;31;17
112;F;1ª Dose;32;2
112;F;1ª Dose;33;6
112;F;1ª Dose;35;6
112;F;1ª Dose;41;2
112;F;1ª Dose;42;1
112;F;1ª Dose;43;9
112;F;1ª Dose;51;1
112;F;1ª Dose;52;3
112;F;1ª Dose;NA;3
112;F;2ª Dose;12;2
112;F;2ª Dose;13;2
112;F;2ª Dose;14;1
112;F;2ª Dose;15;2
112;F;2ª Dose;16;2
112;F;2ª Dose;17;2
112;F;2ª Dose;21;6
112;F;2ª Dose;22;1
112;F;2ª Dose;23;1
112;F;2ª Dose;24;4
112;F;2ª Dose;25;3
112;F;2ª Dose;26;6
112;F;2ª Dose;27;1
112;F;2ª Dose;28;1
112;F;2ª Dose;29;15
112;F;2ª Dose;31;12
112;F;2ª Dose;32;1
112;F;2ª Dose;33;3
112;F;2ª Dose;35;3
112;F;2ª Dose;41;2
112;F;2ª Dose;42;1
112;F;2ª Dose;43;8
112;F;2ª Dose;51;1
112;F;2ª Dose;52;3
112;F;2ª Dose;NA;1
112;M;1ª Dose;15;2
112;M;1ª Dose;17;1
112;M;1ª Dose;21;3
112;M;1ª Dose;22;1
112;M;1ª Dose;24;1
112;M;1ª Dose;26;2
112;M;1ª Dose;28;1
112;M;1ª Dose;29;12
112;M;1ª Dose;31;5
112;M;1ª Dose;33;3
112;M;1ª Dose;35;1
112;M;1ª Dose;42;1
112;M;1ª Dose;43;1
112;M;1ª Dose;52;2
112;M;2ª Dose;15;3
112;M;2ª Dose;21;1
112;M;2ª Dose;22;1
112;M;2ª Dose;24;1
112;M;2ª Dose;26;2
112;M;2ª Dose;27;1
112;M;2ª Dose;28;1
112;M;2ª Dose;29;6
112;M;2ª Dose;31;5
112;M;2ª Dose;32;1
112;M;2ª Dose;33;2
112;M;2ª Dose;42;1
112;M;2ª Dose;52;1
113;F;1ª Dose;13;1
113;F;1ª Dose;15;6
113;F;1ª Dose;16;1
113;F;1ª Dose;17;1
113;F;1ª Dose;21;4
113;F;1ª Dose;22;2
113;F;1ª Dose;23;14
113;F;1ª Dose;24;8
113;F;1ª Dose;25;2
113;F;1ª Dose;26;21
113;F;1ª Dose;27;2
113;F;1ª Dose;28;1
113;F;1ª Dose;29;14
113;F;1ª Dose;31;5
113;F;1ª Dose;32;2
113;F;1ª Dose;33;5
113;F;1ª Dose;35;4
113;F;1ª Dose;41;1
113;F;1ª Dose;42;1
113;F;1ª Dose;43;1
113;F;1ª Dose;50;2
113;F;1ª Dose;52;1
113;F;2ª Dose;13;1
113;F;2ª Dose;15;6
113;F;2ª Dose;16;1
113;F;2ª Dose;17;1
113;F;2ª Dose;21;3
113;F;2ª Dose;23;9
113;F;2ª Dose;24;11
113;F;2ª Dose;25;1
